product_id,product_name,category,price,rating,num_reviews,description
PROD_08029,Dummy Product 8029,Electronics,508.52,2.4,3342,This is a dummy description.
PROD_08030,Dummy Product 8030,Electronics,1097.79,2.0,3438,This is a dummy description.
PROD_08031,Dummy Product 8031,Fashion,837.3,1.5,3800,This is a dummy description.
PROD_08032,Dummy Product 8032,Home & Garden,1294.04,3.5,2159,This is a dummy description.
PROD_08033,Dummy Product 8033,Toys,323.65,1.7,940,This is a dummy description.
PROD_08034,Dummy Product 8034,Electronics,476.02,2.5,1572,This is a dummy description.
PROD_08035,Dummy Product 8035,Home & Garden,1405.43,2.9,1319,This is a dummy description.
PROD_08036,Dummy Product 8036,Fashion,1158.32,3.1,698,This is a dummy description.
PROD_08037,Dummy Product 8037,Electronics,920.36,4.6,2513,This is a dummy description.
PROD_08038,Dummy Product 8038,Toys,1483.6,3.1,1169,This is a dummy description.
PROD_08039,Dummy Product 8039,Fashion,1279.97,4.1,1933,This is a dummy description.
PROD_08040,Dummy Product 8040,Sports,1424.99,4.7,4961,This is a dummy description.
PROD_08041,Dummy Product 8041,Home & Garden,1102.4,3.4,698,This is a dummy description.
PROD_08042,Dummy Product 8042,Fashion,1487.14,1.2,2408,This is a dummy description.
PROD_08043,Dummy Product 8043,Electronics,1035.99,3.2,4222,This is a dummy description.
PROD_08044,Dummy Product 8044,Home & Garden,595.26,3.2,2084,This is a dummy description.
PROD_08045,Dummy Product 8045,Toys,261.92,1.9,1069,This is a dummy description.
PROD_08046,Dummy Product 8046,Sports,105.65,3.7,4750,This is a dummy description.
PROD_08047,Dummy Product 8047,Sports,100.06,3.8,1223,This is a dummy description.
PROD_08048,Dummy Product 8048,Home & Garden,250.28,2.2,3060,This is a dummy description.
PROD_08049,Dummy Product 8049,Toys,206.94,3.7,4270,This is a dummy description.
PROD_08050,Dummy Product 8050,Sports,1493.95,4.4,2420,This is a dummy description.
PROD_08051,Dummy Product 8051,Fashion,983.88,1.1,938,This is a dummy description.
PROD_08052,Dummy Product 8052,Home & Garden,640.18,3.5,1617,This is a dummy description.
PROD_08053,Dummy Product 8053,Fashion,788.19,1.8,2258,This is a dummy description.
PROD_08054,Dummy Product 8054,Electronics,1100.49,1.6,4802,This is a dummy description.
PROD_08055,Dummy Product 8055,Sports,519.5,2.9,1755,This is a dummy description.
PROD_08056,Dummy Product 8056,Home & Garden,532.15,3.7,2737,This is a dummy description.
PROD_08057,Dummy Product 8057,Fashion,371.74,1.7,3489,This is a dummy description.
PROD_08058,Dummy Product 8058,Toys,226.01,3.2,3145,This is a dummy description.
PROD_08059,Dummy Product 8059,Home & Garden,1100.62,2.7,4522,This is a dummy description.
PROD_08060,Dummy Product 8060,Toys,1307.59,2.6,3090,This is a dummy description.
PROD_08061,Dummy Product 8061,Home & Garden,1468.74,3.6,4915,This is a dummy description.
PROD_08062,Dummy Product 8062,Sports,545.68,3.3,958,This is a dummy description.
PROD_08063,Dummy Product 8063,Electronics,1292.65,1.5,982,This is a dummy description.
PROD_08064,Dummy Product 8064,Fashion,619.29,4.1,1701,This is a dummy description.
PROD_08065,Dummy Product 8065,Sports,194.35,3.1,1333,This is a dummy description.
PROD_08066,Dummy Product 8066,Sports,894.54,2.7,1081,This is a dummy description.
PROD_08067,Dummy Product 8067,Fashion,1153.22,2.8,1394,This is a dummy description.
PROD_08068,Dummy Product 8068,Home & Garden,1446.45,1.5,1443,This is a dummy description.
PROD_08069,Dummy Product 8069,Sports,1238.31,4.8,4278,This is a dummy description.
PROD_08070,Dummy Product 8070,Fashion,1337.37,3.3,140,This is a dummy description.
PROD_08071,Dummy Product 8071,Fashion,1238.79,1.8,1799,This is a dummy description.
PROD_08072,Dummy Product 8072,Electronics,509.68,3.0,4864,This is a dummy description.
PROD_08073,Dummy Product 8073,Fashion,440.35,2.9,2157,This is a dummy description.
PROD_08074,Dummy Product 8074,Sports,528.98,4.3,3894,This is a dummy description.
PROD_08075,Dummy Product 8075,Sports,228.25,3.7,266,This is a dummy description.
PROD_08076,Dummy Product 8076,Home & Garden,1166.09,2.0,4626,This is a dummy description.
PROD_08077,Dummy Product 8077,Home & Garden,1059.88,5.0,1189,This is a dummy description.
PROD_08078,Dummy Product 8078,Fashion,129.99,3.5,148,This is a dummy description.
PROD_08079,Dummy Product 8079,Home & Garden,152.42,3.4,3219,This is a dummy description.
PROD_08080,Dummy Product 8080,Electronics,501.0,3.9,418,This is a dummy description.
PROD_08081,Dummy Product 8081,Home & Garden,606.34,4.7,357,This is a dummy description.
PROD_08082,Dummy Product 8082,Home & Garden,842.31,1.6,3575,This is a dummy description.
PROD_08083,Dummy Product 8083,Fashion,628.19,1.8,2890,This is a dummy description.
PROD_08084,Dummy Product 8084,Toys,599.29,4.3,4326,This is a dummy description.
PROD_08085,Dummy Product 8085,Home & Garden,726.86,2.8,4550,This is a dummy description.
PROD_08086,Dummy Product 8086,Home & Garden,824.74,1.9,2298,This is a dummy description.
PROD_08087,Dummy Product 8087,Sports,1197.78,1.4,1852,This is a dummy description.
PROD_08088,Dummy Product 8088,Sports,404.02,4.7,2267,This is a dummy description.
PROD_08089,Dummy Product 8089,Home & Garden,453.1,4.0,3761,This is a dummy description.
PROD_08090,Dummy Product 8090,Toys,137.93,1.8,1726,This is a dummy description.
PROD_08091,Dummy Product 8091,Fashion,376.39,1.1,3217,This is a dummy description.
PROD_08092,Dummy Product 8092,Toys,923.17,1.3,1382,This is a dummy description.
PROD_08093,Dummy Product 8093,Fashion,181.65,4.5,3346,This is a dummy description.
PROD_08094,Dummy Product 8094,Fashion,1083.37,4.0,2526,This is a dummy description.
PROD_08095,Dummy Product 8095,Electronics,673.47,3.6,1423,This is a dummy description.
PROD_08096,Dummy Product 8096,Home & Garden,1147.38,2.2,2043,This is a dummy description.
PROD_08097,Dummy Product 8097,Home & Garden,1304.77,2.4,1250,This is a dummy description.
PROD_08098,Dummy Product 8098,Sports,368.0,2.2,1979,This is a dummy description.
PROD_08099,Dummy Product 8099,Fashion,255.95,3.0,2186,This is a dummy description.
PROD_08100,Dummy Product 8100,Sports,786.27,3.4,2120,This is a dummy description.
PROD_08101,Dummy Product 8101,Electronics,798.87,4.5,1712,This is a dummy description.
PROD_08102,Dummy Product 8102,Toys,532.49,4.1,2723,This is a dummy description.
PROD_08103,Dummy Product 8103,Home & Garden,624.23,4.2,3937,This is a dummy description.
PROD_08104,Dummy Product 8104,Fashion,1017.15,4.4,4531,This is a dummy description.
PROD_08105,Dummy Product 8105,Electronics,1044.39,3.4,3968,This is a dummy description.
PROD_08106,Dummy Product 8106,Electronics,68.37,1.2,1901,This is a dummy description.
PROD_08107,Dummy Product 8107,Electronics,1426.94,2.4,767,This is a dummy description.
PROD_08108,Dummy Product 8108,Toys,205.14,2.9,3254,This is a dummy description.
PROD_08109,Dummy Product 8109,Fashion,688.7,4.5,3119,This is a dummy description.
PROD_08110,Dummy Product 8110,Fashion,972.14,3.8,4265,This is a dummy description.
PROD_08111,Dummy Product 8111,Sports,1349.97,4.8,4199,This is a dummy description.
PROD_08112,Dummy Product 8112,Home & Garden,958.23,3.4,2989,This is a dummy description.
PROD_08113,Dummy Product 8113,Electronics,111.86,1.0,2714,This is a dummy description.
PROD_08114,Dummy Product 8114,Home & Garden,563.51,2.5,3313,This is a dummy description.
PROD_08115,Dummy Product 8115,Sports,1321.14,4.0,14,This is a dummy description.
PROD_08116,Dummy Product 8116,Home & Garden,534.89,1.6,4868,This is a dummy description.
PROD_08117,Dummy Product 8117,Toys,779.22,4.6,3152,This is a dummy description.
PROD_08118,Dummy Product 8118,Home & Garden,1009.1,2.3,2993,This is a dummy description.
PROD_08119,Dummy Product 8119,Fashion,124.37,2.6,3295,This is a dummy description.
PROD_08120,Dummy Product 8120,Fashion,135.64,4.1,4748,This is a dummy description.
PROD_08121,Dummy Product 8121,Fashion,1321.59,2.1,1452,This is a dummy description.
PROD_08122,Dummy Product 8122,Sports,1228.43,3.3,4937,This is a dummy description.
PROD_08123,Dummy Product 8123,Electronics,185.07,2.6,2107,This is a dummy description.
PROD_08124,Dummy Product 8124,Sports,332.13,3.0,1034,This is a dummy description.
PROD_08125,Dummy Product 8125,Sports,941.03,3.4,4201,This is a dummy description.
PROD_08126,Dummy Product 8126,Electronics,1065.69,1.6,4057,This is a dummy description.
PROD_08127,Dummy Product 8127,Sports,491.13,1.7,1432,This is a dummy description.
PROD_08128,Dummy Product 8128,Fashion,607.03,2.5,12,This is a dummy description.
PROD_08129,Dummy Product 8129,Electronics,960.99,2.4,3770,This is a dummy description.
PROD_08130,Dummy Product 8130,Electronics,492.56,2.7,1672,This is a dummy description.
PROD_08131,Dummy Product 8131,Sports,847.99,3.9,4757,This is a dummy description.
PROD_08132,Dummy Product 8132,Home & Garden,1362.96,1.3,4368,This is a dummy description.
PROD_08133,Dummy Product 8133,Fashion,525.37,2.3,2509,This is a dummy description.
PROD_08134,Dummy Product 8134,Electronics,1331.31,4.5,1841,This is a dummy description.
PROD_08135,Dummy Product 8135,Fashion,961.84,4.3,4695,This is a dummy description.
PROD_08136,Dummy Product 8136,Electronics,728.48,4.7,2024,This is a dummy description.
PROD_08137,Dummy Product 8137,Toys,252.91,4.8,3082,This is a dummy description.
PROD_08138,Dummy Product 8138,Toys,1460.27,2.0,197,This is a dummy description.
PROD_08139,Dummy Product 8139,Electronics,1280.32,3.9,4692,This is a dummy description.
PROD_08140,Dummy Product 8140,Sports,272.83,1.8,1608,This is a dummy description.
PROD_08141,Dummy Product 8141,Sports,820.62,1.1,4673,This is a dummy description.
PROD_08142,Dummy Product 8142,Electronics,194.06,2.2,867,This is a dummy description.
PROD_08143,Dummy Product 8143,Home & Garden,99.82,4.3,1528,This is a dummy description.
PROD_08144,Dummy Product 8144,Toys,202.17,4.6,1999,This is a dummy description.
PROD_08145,Dummy Product 8145,Sports,1251.13,2.2,2055,This is a dummy description.
PROD_08146,Dummy Product 8146,Home & Garden,785.43,1.1,4195,This is a dummy description.
PROD_08147,Dummy Product 8147,Fashion,846.94,4.2,434,This is a dummy description.
PROD_08148,Dummy Product 8148,Electronics,1396.09,4.7,3057,This is a dummy description.
PROD_08149,Dummy Product 8149,Electronics,497.8,1.3,4099,This is a dummy description.
PROD_08150,Dummy Product 8150,Fashion,603.47,4.6,3846,This is a dummy description.
PROD_08151,Dummy Product 8151,Fashion,392.05,3.8,1149,This is a dummy description.
PROD_08152,Dummy Product 8152,Sports,473.78,3.6,2628,This is a dummy description.
PROD_08153,Dummy Product 8153,Home & Garden,1052.75,3.2,289,This is a dummy description.
PROD_08154,Dummy Product 8154,Fashion,1457.1,4.3,3495,This is a dummy description.
PROD_08155,Dummy Product 8155,Sports,1164.43,4.2,2454,This is a dummy description.
PROD_08156,Dummy Product 8156,Sports,1450.3,3.6,3796,This is a dummy description.
PROD_08157,Dummy Product 8157,Fashion,1157.35,1.4,976,This is a dummy description.
PROD_08158,Dummy Product 8158,Fashion,1259.78,1.5,2979,This is a dummy description.
PROD_08159,Dummy Product 8159,Electronics,1491.42,4.6,2307,This is a dummy description.
PROD_08160,Dummy Product 8160,Electronics,529.97,2.9,3417,This is a dummy description.
PROD_08161,Dummy Product 8161,Home & Garden,598.44,2.3,4172,This is a dummy description.
PROD_08162,Dummy Product 8162,Fashion,938.74,1.2,1428,This is a dummy description.
PROD_08163,Dummy Product 8163,Toys,1272.64,5.0,4385,This is a dummy description.
PROD_08164,Dummy Product 8164,Home & Garden,1034.71,4.2,4772,This is a dummy description.
PROD_08165,Dummy Product 8165,Electronics,59.51,4.1,3911,This is a dummy description.
PROD_08166,Dummy Product 8166,Fashion,851.74,3.8,2668,This is a dummy description.
PROD_08167,Dummy Product 8167,Toys,574.66,1.4,2461,This is a dummy description.
PROD_08168,Dummy Product 8168,Home & Garden,1030.67,4.6,3768,This is a dummy description.
PROD_08169,Dummy Product 8169,Sports,462.14,3.9,711,This is a dummy description.
PROD_08170,Dummy Product 8170,Sports,1490.14,1.1,3991,This is a dummy description.
PROD_08171,Dummy Product 8171,Electronics,627.76,3.0,562,This is a dummy description.
PROD_08172,Dummy Product 8172,Fashion,786.27,3.9,438,This is a dummy description.
PROD_08173,Dummy Product 8173,Fashion,1280.68,4.2,4868,This is a dummy description.
PROD_08174,Dummy Product 8174,Electronics,1043.41,3.7,3649,This is a dummy description.
PROD_08175,Dummy Product 8175,Toys,287.72,2.3,810,This is a dummy description.
PROD_08176,Dummy Product 8176,Fashion,230.52,1.6,4672,This is a dummy description.
PROD_08177,Dummy Product 8177,Electronics,1405.63,4.3,3067,This is a dummy description.
PROD_08178,Dummy Product 8178,Home & Garden,594.82,1.7,873,This is a dummy description.
PROD_08179,Dummy Product 8179,Home & Garden,1003.03,1.6,1601,This is a dummy description.
PROD_08180,Dummy Product 8180,Fashion,1430.8,4.0,1111,This is a dummy description.
PROD_08181,Dummy Product 8181,Toys,1379.27,1.4,393,This is a dummy description.
PROD_08182,Dummy Product 8182,Toys,813.93,4.1,4657,This is a dummy description.
PROD_08183,Dummy Product 8183,Fashion,798.7,1.1,1705,This is a dummy description.
PROD_08184,Dummy Product 8184,Fashion,1112.93,1.9,4068,This is a dummy description.
PROD_08185,Dummy Product 8185,Toys,878.12,3.6,1736,This is a dummy description.
PROD_08186,Dummy Product 8186,Sports,351.47,2.4,1343,This is a dummy description.
PROD_08187,Dummy Product 8187,Home & Garden,432.88,2.1,4423,This is a dummy description.
PROD_08188,Dummy Product 8188,Electronics,78.82,2.9,1559,This is a dummy description.
PROD_08189,Dummy Product 8189,Home & Garden,497.69,1.1,1760,This is a dummy description.
PROD_08190,Dummy Product 8190,Toys,1110.24,4.8,4564,This is a dummy description.
PROD_08191,Dummy Product 8191,Electronics,451.51,1.3,1729,This is a dummy description.
PROD_08192,Dummy Product 8192,Toys,670.65,1.1,4395,This is a dummy description.
PROD_08193,Dummy Product 8193,Sports,1246.46,1.5,3768,This is a dummy description.
PROD_08194,Dummy Product 8194,Fashion,37.95,1.3,3786,This is a dummy description.
PROD_08195,Dummy Product 8195,Toys,237.3,3.0,3133,This is a dummy description.
PROD_08196,Dummy Product 8196,Sports,669.55,3.3,1495,This is a dummy description.
PROD_08197,Dummy Product 8197,Home & Garden,1144.05,2.3,1091,This is a dummy description.
PROD_08198,Dummy Product 8198,Fashion,1008.75,3.7,1303,This is a dummy description.
PROD_08199,Dummy Product 8199,Home & Garden,942.75,2.7,804,This is a dummy description.
PROD_08200,Dummy Product 8200,Toys,100.27,4.0,2457,This is a dummy description.
PROD_08201,Dummy Product 8201,Electronics,259.95,2.4,4892,This is a dummy description.
PROD_08202,Dummy Product 8202,Home & Garden,1331.12,4.9,3465,This is a dummy description.
PROD_08203,Dummy Product 8203,Sports,741.92,2.2,1315,This is a dummy description.
PROD_08204,Dummy Product 8204,Fashion,234.65,1.8,2217,This is a dummy description.
PROD_08205,Dummy Product 8205,Home & Garden,686.76,1.8,1552,This is a dummy description.
PROD_08206,Dummy Product 8206,Home & Garden,121.7,1.4,1567,This is a dummy description.
PROD_08207,Dummy Product 8207,Sports,608.11,3.6,579,This is a dummy description.
PROD_08208,Dummy Product 8208,Sports,534.25,1.9,2898,This is a dummy description.
PROD_08209,Dummy Product 8209,Toys,384.07,4.1,4564,This is a dummy description.
PROD_08210,Dummy Product 8210,Home & Garden,513.46,3.7,2502,This is a dummy description.
PROD_08211,Dummy Product 8211,Electronics,632.73,4.2,2824,This is a dummy description.
PROD_08212,Dummy Product 8212,Toys,1478.71,3.4,1108,This is a dummy description.
PROD_08213,Dummy Product 8213,Sports,14.01,2.7,2849,This is a dummy description.
PROD_08214,Dummy Product 8214,Home & Garden,1290.7,1.7,1158,This is a dummy description.
PROD_08215,Dummy Product 8215,Home & Garden,804.5,1.8,3219,This is a dummy description.
PROD_08216,Dummy Product 8216,Electronics,1486.72,1.7,571,This is a dummy description.
PROD_08217,Dummy Product 8217,Home & Garden,645.95,1.4,2450,This is a dummy description.
PROD_08218,Dummy Product 8218,Home & Garden,800.87,4.9,3821,This is a dummy description.
PROD_08219,Dummy Product 8219,Sports,89.88,3.1,3085,This is a dummy description.
PROD_08220,Dummy Product 8220,Electronics,962.14,4.2,1166,This is a dummy description.
PROD_08221,Dummy Product 8221,Fashion,1139.19,3.2,1967,This is a dummy description.
PROD_08222,Dummy Product 8222,Toys,1431.08,3.5,1080,This is a dummy description.
PROD_08223,Dummy Product 8223,Home & Garden,1489.84,4.3,2869,This is a dummy description.
PROD_08224,Dummy Product 8224,Sports,921.67,2.6,1650,This is a dummy description.
PROD_08225,Dummy Product 8225,Electronics,1030.92,3.5,2496,This is a dummy description.
PROD_08226,Dummy Product 8226,Sports,49.39,1.4,3788,This is a dummy description.
PROD_08227,Dummy Product 8227,Electronics,1378.16,2.3,657,This is a dummy description.
PROD_08228,Dummy Product 8228,Sports,322.67,3.7,2200,This is a dummy description.
PROD_08229,Dummy Product 8229,Fashion,227.74,4.5,1675,This is a dummy description.
PROD_08230,Dummy Product 8230,Sports,807.82,2.0,2826,This is a dummy description.
PROD_08231,Dummy Product 8231,Home & Garden,1126.05,3.9,4483,This is a dummy description.
PROD_08232,Dummy Product 8232,Home & Garden,848.43,4.5,622,This is a dummy description.
PROD_08233,Dummy Product 8233,Sports,362.78,2.7,4389,This is a dummy description.
PROD_08234,Dummy Product 8234,Sports,1436.64,4.6,4492,This is a dummy description.
PROD_08235,Dummy Product 8235,Toys,1300.16,1.4,4801,This is a dummy description.
PROD_08236,Dummy Product 8236,Sports,365.35,4.3,2282,This is a dummy description.
PROD_08237,Dummy Product 8237,Toys,202.74,1.9,267,This is a dummy description.
PROD_08238,Dummy Product 8238,Toys,209.0,1.6,3436,This is a dummy description.
PROD_08239,Dummy Product 8239,Fashion,1139.25,4.7,628,This is a dummy description.
PROD_08240,Dummy Product 8240,Electronics,1136.22,4.8,3937,This is a dummy description.
PROD_08241,Dummy Product 8241,Fashion,559.36,4.9,4608,This is a dummy description.
PROD_08242,Dummy Product 8242,Sports,1406.56,1.1,2221,This is a dummy description.
PROD_08243,Dummy Product 8243,Fashion,1050.08,3.1,1300,This is a dummy description.
PROD_08244,Dummy Product 8244,Electronics,931.31,1.1,4497,This is a dummy description.
PROD_08245,Dummy Product 8245,Fashion,244.77,3.2,715,This is a dummy description.
PROD_08246,Dummy Product 8246,Sports,1459.97,2.8,667,This is a dummy description.
PROD_08247,Dummy Product 8247,Electronics,46.85,4.7,4829,This is a dummy description.
PROD_08248,Dummy Product 8248,Home & Garden,776.08,1.5,1999,This is a dummy description.
PROD_08249,Dummy Product 8249,Toys,728.74,4.6,4574,This is a dummy description.
PROD_08250,Dummy Product 8250,Toys,235.86,4.2,2593,This is a dummy description.
PROD_08251,Dummy Product 8251,Toys,268.59,2.6,3239,This is a dummy description.
PROD_08252,Dummy Product 8252,Sports,1151.86,3.5,1783,This is a dummy description.
PROD_08253,Dummy Product 8253,Home & Garden,676.32,1.3,1976,This is a dummy description.
PROD_08254,Dummy Product 8254,Toys,50.34,4.5,71,This is a dummy description.
PROD_08255,Dummy Product 8255,Sports,868.82,2.5,4081,This is a dummy description.
PROD_08256,Dummy Product 8256,Home & Garden,1145.08,3.8,3184,This is a dummy description.
PROD_08257,Dummy Product 8257,Sports,994.74,1.1,2432,This is a dummy description.
PROD_08258,Dummy Product 8258,Electronics,50.81,2.6,2286,This is a dummy description.
PROD_08259,Dummy Product 8259,Electronics,372.68,3.1,4083,This is a dummy description.
PROD_08260,Dummy Product 8260,Fashion,168.57,2.7,841,This is a dummy description.
PROD_08261,Dummy Product 8261,Sports,846.12,1.6,3064,This is a dummy description.
PROD_08262,Dummy Product 8262,Home & Garden,1013.4,3.1,804,This is a dummy description.
PROD_08263,Dummy Product 8263,Sports,383.91,4.6,4924,This is a dummy description.
PROD_08264,Dummy Product 8264,Fashion,168.33,2.4,4986,This is a dummy description.
PROD_08265,Dummy Product 8265,Home & Garden,1278.46,1.8,4445,This is a dummy description.
PROD_08266,Dummy Product 8266,Sports,1272.04,3.3,859,This is a dummy description.
PROD_08267,Dummy Product 8267,Sports,185.19,1.3,1930,This is a dummy description.
PROD_08268,Dummy Product 8268,Home & Garden,139.77,4.8,1009,This is a dummy description.
PROD_08269,Dummy Product 8269,Sports,557.71,4.5,3171,This is a dummy description.
PROD_08270,Dummy Product 8270,Electronics,249.14,4.3,2059,This is a dummy description.
PROD_08271,Dummy Product 8271,Toys,1459.63,4.3,76,This is a dummy description.
PROD_08272,Dummy Product 8272,Sports,1296.95,4.7,1925,This is a dummy description.
PROD_08273,Dummy Product 8273,Fashion,729.88,1.0,1910,This is a dummy description.
PROD_08274,Dummy Product 8274,Electronics,488.74,2.7,2639,This is a dummy description.
PROD_08275,Dummy Product 8275,Sports,789.19,1.3,2500,This is a dummy description.
PROD_08276,Dummy Product 8276,Toys,1154.05,4.7,855,This is a dummy description.
PROD_08277,Dummy Product 8277,Toys,1382.48,4.1,3417,This is a dummy description.
PROD_08278,Dummy Product 8278,Toys,1215.69,3.1,3282,This is a dummy description.
PROD_08279,Dummy Product 8279,Home & Garden,853.77,2.4,4213,This is a dummy description.
PROD_08280,Dummy Product 8280,Electronics,496.98,1.9,1501,This is a dummy description.
PROD_08281,Dummy Product 8281,Toys,1075.94,2.9,4196,This is a dummy description.
PROD_08282,Dummy Product 8282,Sports,658.09,3.2,2739,This is a dummy description.
PROD_08283,Dummy Product 8283,Sports,707.24,1.6,97,This is a dummy description.
PROD_08284,Dummy Product 8284,Sports,39.87,1.2,1603,This is a dummy description.
PROD_08285,Dummy Product 8285,Home & Garden,1222.61,2.7,4743,This is a dummy description.
PROD_08286,Dummy Product 8286,Toys,1078.54,1.8,1152,This is a dummy description.
PROD_08287,Dummy Product 8287,Fashion,940.69,3.7,1395,This is a dummy description.
PROD_08288,Dummy Product 8288,Fashion,1268.62,3.2,2393,This is a dummy description.
PROD_08289,Dummy Product 8289,Fashion,237.86,5.0,3069,This is a dummy description.
PROD_08290,Dummy Product 8290,Sports,881.51,1.2,1818,This is a dummy description.
PROD_08291,Dummy Product 8291,Sports,180.95,2.0,3219,This is a dummy description.
PROD_08292,Dummy Product 8292,Fashion,734.19,4.5,3518,This is a dummy description.
PROD_08293,Dummy Product 8293,Electronics,1226.0,2.3,1844,This is a dummy description.
PROD_08294,Dummy Product 8294,Home & Garden,785.53,2.5,803,This is a dummy description.
PROD_08295,Dummy Product 8295,Sports,533.48,4.3,138,This is a dummy description.
PROD_08296,Dummy Product 8296,Sports,725.47,1.8,872,This is a dummy description.
PROD_08297,Dummy Product 8297,Electronics,1262.51,1.6,2728,This is a dummy description.
PROD_08298,Dummy Product 8298,Sports,749.71,3.7,304,This is a dummy description.
PROD_08299,Dummy Product 8299,Home & Garden,1368.69,3.2,3296,This is a dummy description.
PROD_08300,Dummy Product 8300,Sports,629.95,3.7,3993,This is a dummy description.
PROD_08301,Dummy Product 8301,Electronics,254.84,3.5,4115,This is a dummy description.
PROD_08302,Dummy Product 8302,Fashion,825.02,3.1,2662,This is a dummy description.
PROD_08303,Dummy Product 8303,Fashion,462.7,3.4,1166,This is a dummy description.
PROD_08304,Dummy Product 8304,Fashion,694.74,4.7,4030,This is a dummy description.
PROD_08305,Dummy Product 8305,Sports,783.82,1.5,635,This is a dummy description.
PROD_08306,Dummy Product 8306,Toys,582.26,4.3,4407,This is a dummy description.
PROD_08307,Dummy Product 8307,Toys,1316.62,2.4,4120,This is a dummy description.
PROD_08308,Dummy Product 8308,Home & Garden,1266.47,4.7,3536,This is a dummy description.
PROD_08309,Dummy Product 8309,Sports,1101.42,1.1,3353,This is a dummy description.
PROD_08310,Dummy Product 8310,Fashion,1231.5,1.5,2639,This is a dummy description.
PROD_08311,Dummy Product 8311,Home & Garden,916.08,3.8,210,This is a dummy description.
PROD_08312,Dummy Product 8312,Toys,1497.87,4.7,1954,This is a dummy description.
PROD_08313,Dummy Product 8313,Electronics,1487.89,3.8,339,This is a dummy description.
PROD_08314,Dummy Product 8314,Electronics,973.44,2.5,1589,This is a dummy description.
PROD_08315,Dummy Product 8315,Electronics,1436.49,1.6,1361,This is a dummy description.
PROD_08316,Dummy Product 8316,Sports,1099.67,4.0,3937,This is a dummy description.
PROD_08317,Dummy Product 8317,Sports,1408.62,2.2,4514,This is a dummy description.
PROD_08318,Dummy Product 8318,Sports,855.52,3.6,3705,This is a dummy description.
PROD_08319,Dummy Product 8319,Toys,1304.59,2.5,1942,This is a dummy description.
PROD_08320,Dummy Product 8320,Home & Garden,1296.7,2.0,2652,This is a dummy description.
PROD_08321,Dummy Product 8321,Home & Garden,761.6,4.4,1603,This is a dummy description.
PROD_08322,Dummy Product 8322,Home & Garden,449.86,4.9,2190,This is a dummy description.
PROD_08323,Dummy Product 8323,Toys,384.27,2.8,3817,This is a dummy description.
PROD_08324,Dummy Product 8324,Sports,604.39,3.5,144,This is a dummy description.
PROD_08325,Dummy Product 8325,Fashion,932.83,3.0,4350,This is a dummy description.
PROD_08326,Dummy Product 8326,Electronics,191.34,2.9,810,This is a dummy description.
PROD_08327,Dummy Product 8327,Electronics,1007.55,3.3,4460,This is a dummy description.
PROD_08328,Dummy Product 8328,Sports,1383.65,4.0,178,This is a dummy description.
PROD_08329,Dummy Product 8329,Home & Garden,1475.67,3.7,2651,This is a dummy description.
PROD_08330,Dummy Product 8330,Fashion,725.78,3.5,3110,This is a dummy description.
PROD_08331,Dummy Product 8331,Toys,752.33,4.8,636,This is a dummy description.
PROD_08332,Dummy Product 8332,Toys,120.73,3.3,3479,This is a dummy description.
PROD_08333,Dummy Product 8333,Toys,6.7,4.7,2478,This is a dummy description.
PROD_08334,Dummy Product 8334,Electronics,1197.91,2.5,3918,This is a dummy description.
PROD_08335,Dummy Product 8335,Home & Garden,1217.51,1.2,1518,This is a dummy description.
PROD_08336,Dummy Product 8336,Home & Garden,1356.41,3.8,732,This is a dummy description.
PROD_08337,Dummy Product 8337,Toys,549.04,1.2,3872,This is a dummy description.
PROD_08338,Dummy Product 8338,Electronics,522.45,1.7,822,This is a dummy description.
PROD_08339,Dummy Product 8339,Toys,802.77,4.1,1344,This is a dummy description.
PROD_08340,Dummy Product 8340,Electronics,192.57,3.5,1764,This is a dummy description.
PROD_08341,Dummy Product 8341,Sports,1487.7,3.9,3954,This is a dummy description.
PROD_08342,Dummy Product 8342,Fashion,477.89,1.3,2634,This is a dummy description.
PROD_08343,Dummy Product 8343,Sports,905.74,4.7,1827,This is a dummy description.
PROD_08344,Dummy Product 8344,Toys,321.73,2.8,3297,This is a dummy description.
PROD_08345,Dummy Product 8345,Sports,1277.06,1.5,499,This is a dummy description.
PROD_08346,Dummy Product 8346,Toys,1000.52,4.2,4592,This is a dummy description.
PROD_08347,Dummy Product 8347,Toys,43.06,4.7,669,This is a dummy description.
PROD_08348,Dummy Product 8348,Sports,816.93,4.9,1657,This is a dummy description.
PROD_08349,Dummy Product 8349,Sports,840.2,2.6,3122,This is a dummy description.
PROD_08350,Dummy Product 8350,Fashion,761.57,1.5,4399,This is a dummy description.
PROD_08351,Dummy Product 8351,Home & Garden,82.33,1.1,2411,This is a dummy description.
PROD_08352,Dummy Product 8352,Electronics,1332.38,1.7,1490,This is a dummy description.
PROD_08353,Dummy Product 8353,Electronics,1188.21,3.4,266,This is a dummy description.
PROD_08354,Dummy Product 8354,Fashion,198.26,1.3,1060,This is a dummy description.
PROD_08355,Dummy Product 8355,Toys,231.78,1.2,4281,This is a dummy description.
PROD_08356,Dummy Product 8356,Home & Garden,66.35,4.3,1317,This is a dummy description.
PROD_08357,Dummy Product 8357,Sports,27.76,1.8,983,This is a dummy description.
PROD_08358,Dummy Product 8358,Home & Garden,1237.79,4.3,3391,This is a dummy description.
PROD_08359,Dummy Product 8359,Sports,1419.53,2.7,212,This is a dummy description.
